# MEAN_SAMPLE_SIZE = 39955
# TOTAL_GENES = 14974
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
HC.Gad1Gad2Slc17a8_Htr3a_Ktc...      COVAR   14974    0.0049235     0.013884    0.0090074      0.29233 HC.Gad1Gad2Slc17a8_Htr3a_Ktcd12.1_24
HC.Gad1Gad2_Htr3a_Chrm2.1_25         COVAR   14974     0.012823     0.037404    0.0072946     0.039394 HC.Gad1Gad2_Htr3a_Chrm2.1_25
HC.Gad1Gad2_Htr3a_Htr1b.1_26         COVAR   14974   -0.0020797   -0.0059172    0.0086224       0.5953 HC.Gad1Gad2_Htr3a_Htr1b.1_26
HC.Gad1Gad2_Htr3a_Sema3c.1_27        COVAR   14974    0.0042407     0.012404    0.0073258      0.28134 HC.Gad1Gad2_Htr3a_Sema3c.1_27
HC.Neuron_Gad1Gad2_Sst_Atp2b...      COVAR   14974    0.0065169     0.019643    0.0056472      0.12426 HC.Neuron_Gad1Gad2_Sst_Atp2b4.1_3
HC.Neuron_Gad1Gad2Slc17a8_Ss...      COVAR   14974     0.011603     0.032463    0.0088858     0.095821 HC.Neuron_Gad1Gad2Slc17a8_Sst_Ncam2.1_4
HC.Neuron_Gad1Gad2_Sst_Spon1...      COVAR   14974     0.014648     0.041246    0.0081316     0.035828 HC.Neuron_Gad1Gad2_Sst_Spon1.1_5
HC.Neuron_Gad1Gad2_Pvalb_Tac...      COVAR   14974     0.018371      0.05103    0.0090608     0.021315 HC.Neuron_Gad1Gad2_Pvalb_Tac1.1_6
HC.Neuron_Gad1Gad2_Pvalb_Gfr...      COVAR   14974     0.011319     0.031956    0.0079173     0.076414 HC.Neuron_Gad1Gad2_Pvalb_Gfra1.1_7
HC.Neuron_Gad1Gad2_Sst_Rbp4....      COVAR   14974    0.0024236    0.0068654    0.0084198      0.38674 HC.Neuron_Gad1Gad2_Sst_Rbp4.1_8
HC.Neuron_Gad1Gad2_Sst_Grm1....      COVAR   14974     0.021052     0.059417    0.0082505    0.0053664 HC.Neuron_Gad1Gad2_Sst_Grm1.1_9
HC.Microglia_C1qb_Tmem119.10...      COVAR   14974   -0.0028069   -0.0075622    0.0059017      0.68282 HC.Microglia_C1qb_Tmem119.10_1
HC.Macrophage_C1qb_Mrc1.10_2         COVAR   14974   -0.0051118    -0.015031    0.0043538      0.87981 HC.Macrophage_C1qb_Mrc1.10_2
HC.Ependymal_Ccdc153.11_1            COVAR   14974    -0.010382    -0.027322    0.0054493      0.97161 HC.Ependymal_Ccdc153.11_1
HC.Choroid_Plexus_Ttr.12_1           COVAR   14974   -0.0073003    -0.019619    0.0052125      0.91931 HC.Choroid_Plexus_Ttr.12_1
HC.Neurogenesis_Sox4_Efhd2.1...      COVAR   14974    -0.018353    -0.053587    0.0053414       0.9997 HC.Neurogenesis_Sox4_Efhd2.13_1
HC.Neurogenesis_Sox4_Hist1h2...      COVAR   14974     -0.01426    -0.041036    0.0054232      0.99572 HC.Neurogenesis_Sox4_Hist1h2al.13_2
HC.Neurogenesis_Sox4_Cdc20.1...      COVAR   14974   -0.0053159    -0.015774    0.0046871      0.87163 HC.Neurogenesis_Sox4_Cdc20.13_3
HC.Neurogenesis_Sox4_Gad2.13...      COVAR   14974    -0.010046     -0.03187    0.0039546      0.99446 HC.Neurogenesis_Sox4_Gad2.13_4
HC.Neurogenesis_Sox4_Gabra5....      COVAR   14974    -0.010056    -0.028792    0.0069418      0.92628 HC.Neurogenesis_Sox4_Gabra5.13_5
HC.Neurogenesis_Sox4_Ppp2r2b...      COVAR   14974     -0.01125    -0.033254    0.0056848      0.97608 HC.Neurogenesis_Sox4_Ppp2r2b.13_6
HC.Neuron_Slc17a6_Lhx1.14_1          COVAR   14974    -0.002872   -0.0080151    0.0083907      0.63393 HC.Neuron_Slc17a6_Lhx1.14_1
HC.Endothelial_Stalk_Flt1_Cd...      COVAR   14974    -0.011694    -0.031596    0.0060434       0.9735 HC.Endothelial_Stalk_Flt1_Cdkn2b.15_1
HC.Endothelial_Stalk_Flt1_Lc...      COVAR   14974    -0.010115    -0.028624     0.005149      0.97526 HC.Endothelial_Stalk_Flt1_Lcn2.15_2
HC.Mural_Rgs5Acta2_Cnn1.16_1         COVAR   14974    -0.016165     -0.04359    0.0059261      0.99681 HC.Mural_Rgs5Acta2_Cnn1.16_1
HC.Mural_Rgs5Acta2_Ccnd1.16_2        COVAR   14974    -0.015593    -0.043346    0.0055201      0.99763 HC.Mural_Rgs5Acta2_Ccnd1.16_2
HC.Mural_Rgs5Acta2_Kcnj8.16_3        COVAR   14974    -0.016395    -0.047824    0.0049787       0.9995 HC.Mural_Rgs5Acta2_Kcnj8.16_3
HC.Mural_Rgs5Acta2_Col3a1.16...      COVAR   14974   -0.0094789    -0.029556    0.0037699      0.99403 HC.Mural_Rgs5Acta2_Col3a1.16_4
HC.Endothelial_Tip_Dcn_Rbp4....      COVAR   14974    -0.013361    -0.036563     0.005499      0.99244 HC.Endothelial_Tip_Dcn_Rbp4.17_1
HC.Endothelial_Tip_Dcn_Agt.1...      COVAR   14974    -0.010814    -0.032185    0.0038711      0.99739 HC.Endothelial_Tip_Dcn_Agt.17_2
HC.Endothelial_Tip_Dcn_Mgp.1...      COVAR   14974    -0.012248    -0.035331    0.0047686      0.99489 HC.Endothelial_Tip_Dcn_Mgp.17_3
HC.Endothelial_Tip_Dcn_Il33....      COVAR   14974    -0.011573    -0.033964    0.0045057      0.99489 HC.Endothelial_Tip_Dcn_Il33.17_4
HC.Neuron_Slc17a7_Cbln4.2_1          COVAR   14974    0.0063318     0.017986    0.0086659       0.2325 HC.Neuron_Slc17a7_Cbln4.2_1
HC.Neuron_Slc17a6_Htr1a.2_2          COVAR   14974   -0.0028201   -0.0080293    0.0083808      0.63175 HC.Neuron_Slc17a6_Htr1a.2_2
HC.Neuron_Slc17a6_Nts.2_3            COVAR   14974     0.015632     0.044999    0.0079297     0.024353 HC.Neuron_Slc17a6_Nts.2_3
HC.Neuron_Slc17a6_Nnat.2_4           COVAR   14974    0.0067021     0.019231    0.0081562      0.20563 HC.Neuron_Slc17a6_Nnat.2_4
HC.Neuron_Slc17a6_Nell1.2_5          COVAR   14974    0.0075276     0.020908    0.0097449      0.21993 HC.Neuron_Slc17a6_Nell1.2_5
HC.Neuron_Slc17a6_Nefm.2_6           COVAR   14974    0.0049801     0.013829    0.0097243      0.30428 HC.Neuron_Slc17a6_Nefm.2_6
HC.Neuron_Slc17a6_Grp.2_7            COVAR   14974    0.0018059    0.0050266    0.0094756      0.42443 HC.Neuron_Slc17a6_Grp.2_7
HC.Neuron_Slc17a7-Slc17a6_Nx...3     COVAR   14974    0.0056964     0.016411    0.0080186      0.23873 HC.Neuron_Slc17a7-Slc17a6_Nxph3-Nts.3_1
HC.Neuron_Slc17a7_Nxph3-Sema...      COVAR   14974    0.0085895     0.024131    0.0094761      0.18236 HC.Neuron_Slc17a7_Nxph3-Sema3c.3_10
HC.Neuron_Slc17a7_Nxph3-Ajap...      COVAR   14974    0.0078706     0.022562    0.0079926      0.16238 HC.Neuron_Slc17a7_Nxph3-Ajap1.3_11
HC.Neuron_Slc17a7-Slc17a6_Nx...1     COVAR   14974     0.014253     0.039733    0.0092227     0.061135 HC.Neuron_Slc17a7-Slc17a6_Nxph3-Cbln2-Htr2c.3_2
HC.Neuron_Slc17a7-Slc17a6_Nx...2     COVAR   14974     0.012363     0.034573    0.0090802     0.086682 HC.Neuron_Slc17a7-Slc17a6_Nxph3-Cbln2-Kcnh8.3_3
HC.Neuron_Slc17a7_Nxph3-Hpca...4     COVAR   14974    0.0051382     0.016076    0.0047304      0.13871 HC.Neuron_Slc17a7_Nxph3-Hpcal1-Tpbg.3_4
HC.Neuron_Slc17a7_Nxph3-Hpca...3     COVAR   14974   -0.0011082   -0.0033833    0.0056568      0.57766 HC.Neuron_Slc17a7_Nxph3-Hpcal1-Fos.3_5
HC.Neuron_Slc17a7_Nxph3-Hpca...1     COVAR   14974    0.0020898    0.0058222    0.0099772      0.41705 HC.Neuron_Slc17a7_Nxph3-Hpcal-Igfbp4.3_6
HC.Neuron_Slc17a7_Nxph3-Hpca...2     COVAR   14974    0.0012354     0.003448    0.0095613       0.4486 HC.Neuron_Slc17a7_Nxph3-Hpcal-Krt12.3_7
HC.Neuron_Slc17a7_Nxph3-Cplx...1     COVAR   14974    0.0096447     0.027297    0.0085454      0.12953 HC.Neuron_Slc17a7_Nxph3-Cplx3-Hs6st2.3_8
HC.Neuron_Slc17a7_Nxph3-Cplx...2     COVAR   14974     0.020918     0.060825    0.0068974    0.0012141 HC.Neuron_Slc17a7_Nxph3-Cplx3-Pappa2.3_9
HC.Neuron_Slc17a7_C1ql2-Cck....      COVAR   14974    -0.015811    -0.043914    0.0090918      0.95897 HC.Neuron_Slc17a7_C1ql2-Cck.4_1
HC.Neuron_Slc17a7_C1ql2-Penk...      COVAR   14974    -0.016125    -0.044788    0.0093245      0.95811 HC.Neuron_Slc17a7_C1ql2-Penk.4_2
HC.Neuron_Slc17a7_Fibcd1-Lyp...      COVAR   14974    0.0076802     0.021379    0.0097221      0.21478 HC.Neuron_Slc17a7_Fibcd1-Lypd1.5_1
HC.Neuron_Slc17a7_Reln.5_10          COVAR   14974     0.013583     0.039275    0.0070421      0.02689 HC.Neuron_Slc17a7_Reln.5_10
HC.Neuron_Slc17a7_Cbln1-Gpr8...      COVAR   14974     0.013458     0.037243    0.0096651     0.081912 HC.Neuron_Slc17a7_Cbln1-Gpr88.5_11
HC.Neuron_Slc17a7_Cbln1-Trps...      COVAR   14974    0.0044624      0.01276    0.0078834      0.28568 HC.Neuron_Slc17a7_Cbln1-Trps1.5_12
HC.Neuron_Slc17a7_Ptgfr.5_13         COVAR   14974     0.016438      0.04902    0.0064001    0.0051126 HC.Neuron_Slc17a7_Ptgfr.5_13
HC.Neuron_Slc17a7_Fezf2-Efna...      COVAR   14974     0.024961     0.068975    0.0093896    0.0039307 HC.Neuron_Slc17a7_Fezf2-Efna5.5_14
HC.Neuron_Slc17a7_Fezf2-Rxfp...      COVAR   14974     0.023557     0.065868    0.0087759    0.0036384 HC.Neuron_Slc17a7_Fezf2-Rxfp1.5_15
HC.Neuron_Slc17a7_Fibcd1-Nri...      COVAR   14974    0.0063451     0.017775    0.0090364      0.24129 HC.Neuron_Slc17a7_Fibcd1-Nrip3.5_2
HC.Neuron_Slc17a7_Fibcd1-Npt...      COVAR   14974    0.0073295     0.020386    0.0093868      0.21746 HC.Neuron_Slc17a7_Fibcd1-Nptx2.5_3
HC.Neuron_Slc17a7_Fibcd1-Kit...      COVAR   14974     0.012856       0.0358    0.0092107     0.081408 HC.Neuron_Slc17a7_Fibcd1-Kitl.5_4
HC.Neuron_Slc17a7_Fibcd1-Grm...      COVAR   14974    0.0073126     0.020813    0.0064828      0.12967 HC.Neuron_Slc17a7_Fibcd1-Grm5.5_5
HC.Neuron_Slc17a7_Dcn-Pou3f1...      COVAR   14974      0.01064     0.029439    0.0098206      0.13932 HC.Neuron_Slc17a7_Dcn-Pou3f1.5_6
HC.Neuron_Slc17a7_FIbcd1-Inh...      COVAR   14974     0.011855     0.033025    0.0093567      0.10259 HC.Neuron_Slc17a7_FIbcd1-Inhba.5_7
HC.Neuron_Slc17a7_Fibcd1-Fos...      COVAR   14974     0.007654     0.021692    0.0087186      0.19001 HC.Neuron_Slc17a7_Fibcd1-Fos.5_8
HC.Neuron_Slc17a7_Dcn-Camk2d...      COVAR   14974     0.011017     0.030794    0.0084608     0.096451 HC.Neuron_Slc17a7_Dcn-Camk2d.5_9
HC.Neuron_Slc17a7_Pvrl3-Nos1...      COVAR   14974   0.00059639    0.0016477    0.0093377      0.47454 HC.Neuron_Slc17a7_Pvrl3-Nos1.6_1
HC.Neuron_Slc17a7_Pvrl3-Grm5...      COVAR   14974     0.015963     0.043887    0.0077046     0.019146 HC.Neuron_Slc17a7_Pvrl3-Grm5.6_2
HC.Neuron_Slc17a7_Pvrl3-St18...      COVAR   14974    0.0015734    0.0043282    0.0090049      0.43065 HC.Neuron_Slc17a7_Pvrl3-St18.6_3
HC.Neuron_Slc17a7_Rgs14.6_4          COVAR   14974   0.00048257    0.0013402     0.008338      0.47692 HC.Neuron_Slc17a7_Rgs14.6_4
HC.Neuron_Slc17a7_Calb2-Vgll...      COVAR   14974    0.0072427     0.020259    0.0079685      0.18171 HC.Neuron_Slc17a7_Calb2-Vgll3.6_5
HC.Neuron_Slc17a7_Calb2-Adcy...      COVAR   14974     0.013588     0.037266     0.008997     0.065495 HC.Neuron_Slc17a7_Calb2-Adcyap1.6_6
HC.Neuron_Slc17a7_Pvrl3-Inhb...      COVAR   14974    0.0063094     0.017524    0.0089453      0.24031 HC.Neuron_Slc17a7_Pvrl3-Inhba.6_7
HC.Neuron_Slc17a7_Pvrl3-Fos....      COVAR   14974   -0.0029392   -0.0082771    0.0083836      0.63705 HC.Neuron_Slc17a7_Pvrl3-Fos.6_8
HC.Astrocyte_Gja1_Nnat.7_1           COVAR   14974   -0.0069322    -0.017962    0.0073092      0.82854 HC.Astrocyte_Gja1_Nnat.7_1
HC.Astrocyte_Gja1_Myoc.7_2           COVAR   14974   -0.0047711    -0.012536    0.0069289      0.75445 HC.Astrocyte_Gja1_Myoc.7_2
HC.Astrocyte_Gja1_Fabp7.7_3          COVAR   14974   -0.0064525    -0.017488    0.0064998      0.83957 HC.Astrocyte_Gja1_Fabp7.7_3
HC.Oligodendrocyte_Trf_Plin3...      COVAR   14974   -0.0027188   -0.0073034    0.0069915      0.65131 HC.Oligodendrocyte_Trf_Plin3.8_1
HC.Oligodendrocyte_Trf_Ndrg2...      COVAR   14974    -0.002332   -0.0062953    0.0070608       0.6294 HC.Oligodendrocyte_Trf_Ndrg2.8_2
HC.Oligodendrocyte_Trf_Il33....      COVAR   14974   -0.0011927   -0.0031586    0.0076744      0.56175 HC.Oligodendrocyte_Trf_Il33.8_3
HC.Oligodendrocyte_Trf_Man1a...      COVAR   14974   8.0516e-05   0.00021687    0.0070297      0.49543 HC.Oligodendrocyte_Trf_Man1a.8_4
HC.Oligodendrocyte_Trf_Ctps....      COVAR   14974   -0.0051436    -0.015219     0.004428      0.87729 HC.Oligodendrocyte_Trf_Ctps.8_5
HC.Polydendrocyte_Tnr_Pdgfa....      COVAR   14974   -0.0056851    -0.015776    0.0068382      0.79711 HC.Polydendrocyte_Tnr_Pdgfa.9_1
HC.Polydendrocyte_Tnr_Bmp4.9...      COVAR   14974    -0.011288    -0.032322    0.0066141      0.95604 HC.Polydendrocyte_Tnr_Bmp4.9_2
HC.Polydendrocyte_Tnr_Cspg5....      COVAR   14974   -0.0066947    -0.018625    0.0075529      0.81228 HC.Polydendrocyte_Tnr_Cspg5.9_3
HC.Polydendrocyte_Tnr_Ptprz1...      COVAR   14974    0.0024605    0.0069042    0.0072822      0.36773 HC.Polydendrocyte_Tnr_Ptprz1.9_4
STR.Ependyma_Ccdc153_Ccdc153...      COVAR   14974   -0.0096677    -0.025354    0.0055632      0.95887 STR.Ependyma_Ccdc153_Ccdc153.1_1
STR.Neuron_Gad1Gad2_Drd1-Fos...      COVAR   14974   -0.0056513    -0.015839    0.0082871      0.75236 STR.Neuron_Gad1Gad2_Drd1-Fos.10_1
STR.Neuron_Gad1Gad2_Drd1-Lyp...      COVAR   14974    -0.010087    -0.028103    0.0084586      0.88346 STR.Neuron_Gad1Gad2_Drd1-Lypd1.10_2
STR.Neuron_Gad1Gad2_Drd1-Pde...      COVAR   14974   -0.0042425    -0.011882    0.0086738      0.68762 STR.Neuron_Gad1Gad2_Drd1-Pde1a.10_3
STR.Neuron_Gad1Gad2_Drd1-Nef...      COVAR   14974   -0.0056319    -0.015675    0.0085413      0.74517 STR.Neuron_Gad1Gad2_Drd1-Nefm.10_4
STR.Neuron_Gad1Gad2_Drd1-Cxc...      COVAR   14974   -0.0067493    -0.018989    0.0078008      0.80653 STR.Neuron_Gad1Gad2_Drd1-Cxcl14.10_5
STR.Neuron_Gad1Gad2_Adora2a-...2     COVAR   14974   -0.0065677    -0.018243    0.0084491      0.78151 STR.Neuron_Gad1Gad2_Adora2a-Nefm.11_1
STR.Neuron_Gad1Gad2_Adora2a-...3     COVAR   14974   -0.0087536    -0.024319    0.0086378      0.84456 STR.Neuron_Gad1Gad2_Adora2a-Nnat.11_2
STR.Neuron_Gad1Gad2_Adora2a-...1     COVAR   14974   -0.0086085    -0.024175    0.0081068      0.85585 STR.Neuron_Gad1Gad2_Adora2a-Fos.11_3
STR.Neuron_Gad1Gad2-Chat-Slc...      COVAR   14974     0.016918     0.047147    0.0090645     0.031005 STR.Neuron_Gad1Gad2-Chat-Slc17a8_Chat.12_1
STR.Neuron_Gad1Gad2_Drd1-Tpb...      COVAR   14974    -0.004593    -0.012934    0.0084956      0.70562 STR.Neuron_Gad1Gad2_Drd1-Tpbg.13_1
STR.Neuron_Gad1Gad2_Drd1-Nfi...      COVAR   14974   -0.0069092    -0.020865    0.0058113      0.88276 STR.Neuron_Gad1Gad2_Drd1-Nfib.13_10
STR.Neuron_Gad1Gad2_Sgol2a.1...      COVAR   14974   -0.0053577    -0.016694    0.0033922      0.94287 STR.Neuron_Gad1Gad2_Sgol2a.13_11
STR.Neuron_Gad1Gad2_Drd1-Oto...2     COVAR   14974  -0.00085183   -0.0023958    0.0081079      0.54184 STR.Neuron_Gad1Gad2_Drd1-Otof-Sorcs1.13_2
STR.Neuron_Gad1Gad2_Drd1-Oto...1     COVAR   14974   -0.0041753    -0.011876    0.0076464      0.70748 STR.Neuron_Gad1Gad2_Drd1-Otof-Lmo2.13_3
STR.Neuron_Gad1Gad2_Adora2a-...4     COVAR   14974    0.0011539    0.0032657    0.0078202      0.44135 STR.Neuron_Gad1Gad2_Adora2a-Otof.13_4
STR.Neuron_Gad1Gad2_Adora2a-...5     COVAR   14974   -0.0042091    -0.012334    0.0067501      0.73354 STR.Neuron_Gad1Gad2_Adora2a-Th.13_5
STR.Neuron_Slc17a6_Oprk1.13_6        COVAR   14974   -0.0072763     -0.02351    0.0039863      0.96601 STR.Neuron_Slc17a6_Oprk1.13_6
STR.Neuron_Slc17a7_Cplx3.13_7        COVAR   14974    -0.011048    -0.033046     0.006042      0.96625 STR.Neuron_Slc17a7_Cplx3.13_7
STR.Neuron_Slc17a7_Dkk3.13_8         COVAR   14974   -0.0019202   -0.0059756    0.0049563      0.65078 STR.Neuron_Slc17a7_Dkk3.13_8
STR.Neuron_Gad1Gad2_Resp18.1...      COVAR   14974    -0.002256   -0.0063901    0.0082715      0.60747 STR.Neuron_Gad1Gad2_Resp18.13_9
STR.Neuron_Gad1Gad2_Pvalb_Pv...      COVAR   14974   -0.0036267     -0.01008    0.0093933      0.65028 STR.Neuron_Gad1Gad2_Pvalb_Pvalb-Megf11.14_1
STR.Neuron_Gad1Gad2_Pnoc.14_2        COVAR   14974   -0.0025577    -0.007897    0.0052041      0.68845 STR.Neuron_Gad1Gad2_Pnoc.14_2
STR.Neuron_Gad1Gad2_Pvalb-Rg...      COVAR   14974    0.0049004     0.013983    0.0081563      0.27399 STR.Neuron_Gad1Gad2_Pvalb-Rgs12.14_3
STR.Neuron_Gad1Gad2-Th_Trh.1...      COVAR   14974   -0.0020512    -0.005852    0.0080162      0.60098 STR.Neuron_Gad1Gad2-Th_Trh.14_4
STR.Neuron_Gad1Gad2_Chodl.15...      COVAR   14974    -0.004977    -0.013614    0.0090854      0.70808 STR.Neuron_Gad1Gad2_Chodl.15_1
STR.Neurogenesis_Sox4_Ung.2_1        COVAR   14974    -0.017795    -0.050979    0.0054881      0.99941 STR.Neurogenesis_Sox4_Ung.2_1
STR.Neurogenesis_Sox4_Stmn2....      COVAR   14974    -0.013066    -0.038864    0.0050398      0.99523 STR.Neurogenesis_Sox4_Stmn2.2_2
STR.Neurogenesis_Sox4_Tuba1c...      COVAR   14974   -0.0055067    -0.015733    0.0052617      0.85234 STR.Neurogenesis_Sox4_Tuba1c.2_3
STR.Neurogenesis_Sox4_Stmn2-...      COVAR   14974    -0.011898    -0.035478    0.0046333      0.99488 STR.Neurogenesis_Sox4_Stmn2-Csrp2.2_4
STR.Neurogenesis_Sox4_Hist1h...      COVAR   14974    -0.012718    -0.035878    0.0054555      0.99012 STR.Neurogenesis_Sox4_Hist1h2al.2_5
STR.Neurogenesis_Sox4_Notum....      COVAR   14974     -0.01453    -0.043852    0.0045024      0.99937 STR.Neurogenesis_Sox4_Notum.2_6
STR.Oligodendrocyte_Trf_Klk6...      COVAR   14974  -0.00069235   -0.0018674    0.0065408      0.54215 STR.Oligodendrocyte_Trf_Klk6.3_1
STR.Oligodendrocyte_Trf_Il33...      COVAR   14974   -0.0039463    -0.010429    0.0075007       0.7006 STR.Oligodendrocyte_Trf_Il33.3_2
STR.Oligodendrocyte_Trf_Ctps...      COVAR   14974   -0.0011013   -0.0029839    0.0064235      0.56806 STR.Oligodendrocyte_Trf_Ctps.3_3
STR.Astrocyte_Gja1_Htra1.4_1         COVAR   14974   -0.0088983    -0.023226    0.0067411      0.90657 STR.Astrocyte_Gja1_Htra1.4_1
STR.Astrocyte_Gja1_Sparc-Car...      COVAR   14974    -0.012023    -0.031547    0.0066518      0.96464 STR.Astrocyte_Gja1_Sparc-Car2.4_2
STR.Astrocyte_Gja1_Notum.4_3         COVAR   14974    -0.013197    -0.036241    0.0059072      0.98725 STR.Astrocyte_Gja1_Notum.4_3
STR.Polydendrocye_Tnr_Cspg5....      COVAR   14974   0.00047661    0.0013239    0.0073104      0.47401 STR.Polydendrocye_Tnr_Cspg5.5_1
STR.Polydendrocye_Tnr_Bmp4.5...      COVAR   14974    -0.010281    -0.029989    0.0056634      0.96526 STR.Polydendrocye_Tnr_Bmp4.5_2
STR.Polydendrocye_Tnr_Pdgfa....      COVAR   14974     -0.01021    -0.029677    0.0053961      0.97075 STR.Polydendrocye_Tnr_Pdgfa.5_3
STR.Polydendrocye_Tnr_Ctps.5...      COVAR   14974   -0.0038412    -0.011501    0.0040134      0.83073 STR.Polydendrocye_Tnr_Ctps.5_4
STR.Macrophage_C1qb_Mrc1.6_1         COVAR   14974   -0.0031817   -0.0096966    0.0037119      0.80431 STR.Macrophage_C1qb_Mrc1.6_1
STR.Microglia_C1qb_Tmem119.6...      COVAR   14974   -0.0031266   -0.0083916    0.0058962      0.70203 STR.Microglia_C1qb_Tmem119.6_2
STR.Endothelial_Stalk_Flt1_C...      COVAR   14974    -0.018732    -0.051139    0.0059918      0.99911 STR.Endothelial_Stalk_Flt1_Car4.7_1
STR.Endothelial_Stalk_Flt1_G...      COVAR   14974    -0.010919    -0.030294    0.0055179      0.97607 STR.Endothelial_Stalk_Flt1_Gkn3.7_2
STR.Mural_Rgs5Acta2_Olfr558....      COVAR   14974   -0.0071681    -0.020808    0.0047193      0.93559 STR.Mural_Rgs5Acta2_Olfr558.8_1
STR.Mural_Rgs5Acta2_Cnn1.8_2         COVAR   14974    -0.013465    -0.039739    0.0043184      0.99909 STR.Mural_Rgs5Acta2_Cnn1.8_2
STR.Mural_Rgs5Acta2_Ccnd1.8_3        COVAR   14974    -0.017224    -0.049767    0.0049326      0.99976 STR.Mural_Rgs5Acta2_Ccnd1.8_3
STR.Mural_Rgs5Acta2_Kcnj8.8_4        COVAR   14974    -0.013268    -0.039874    0.0043597      0.99883 STR.Mural_Rgs5Acta2_Kcnj8.8_4
STR.Mural_Rgs5Acta2_Col3a1.8...      COVAR   14974    -0.011986    -0.037665    0.0036221      0.99953 STR.Mural_Rgs5Acta2_Col3a1.8_5
STR.Endothelial_Tip_Dcn.9_1          COVAR   14974    -0.018223    -0.051049    0.0056983      0.99931 STR.Endothelial_Tip_Dcn.9_1
SN.Neuron_Slc17a7_C1ql3.1_1          COVAR   14974    0.0048119     0.014619    0.0055218      0.19177 SN.Neuron_Slc17a7_C1ql3.1_1
SN.Oligodendrocyte_Tfr_Slco3...      COVAR   14974    0.0033983     0.008899    0.0071593      0.31752 SN.Oligodendrocyte_Tfr_Slco3a1.10_1
SN.Oligodendrocyte_Tfr_Plin3...      COVAR   14974      0.00101    0.0026787    0.0066306      0.43947 SN.Oligodendrocyte_Tfr_Plin3.10_2
SN.Oligodendrocyte_Tfr_Ndrg2...      COVAR   14974     0.002934    0.0076994    0.0069452      0.33635 SN.Oligodendrocyte_Tfr_Ndrg2.10_3
SN.Oligodendrocyte_Tfr_Il33....      COVAR   14974    0.0028527    0.0074489     0.007273      0.34745 SN.Oligodendrocyte_Tfr_Il33.10_4
SN.Oligodendrocyte_Tfr_Ctps....      COVAR   14974    0.0065762     0.017439    0.0068748       0.1694 SN.Oligodendrocyte_Tfr_Ctps.10_5
SN.Oligodendrocyte_Tnr_Rps24...      COVAR   14974   -0.0092635    -0.023729    0.0057329      0.94693 SN.Oligodendrocyte_Tnr_Rps24.11_1
SN.Endothelial_Stalk_Flt1_Cd...      COVAR   14974    -0.012065    -0.032857    0.0056526      0.98359 SN.Endothelial_Stalk_Flt1_Cdkn1c.12_1
SN.Endothelial_Stalk_Flt1_Gk...      COVAR   14974    -0.002276   -0.0067265    0.0045714      0.69071 SN.Endothelial_Stalk_Flt1_Gkn3.12_2
SN.Endothelial_Stalk_Flt1_Ca...      COVAR   14974    -0.011974    -0.032658    0.0057416      0.98148 SN.Endothelial_Stalk_Flt1_Car4.12_3
SN.Endothelial_Stalk_Flt1_Vw...      COVAR   14974   -0.0098325    -0.027189    0.0054461      0.96448 SN.Endothelial_Stalk_Flt1_Vwf.12_4
SN.Mural_Rgs5Acta2_Rgs5.13_1         COVAR   14974    -0.011877    -0.032746    0.0054381      0.98551 SN.Mural_Rgs5Acta2_Rgs5.13_1
SN.Mural_Rgs5Acta2_Kcnj8.13_2        COVAR   14974    -0.012566    -0.038891    0.0036861      0.99967 SN.Mural_Rgs5Acta2_Kcnj8.13_2
SN.Mural_Rgs5Acta2_Cd9.13_3          COVAR   14974    -0.011241    -0.030338    0.0055802      0.97801 SN.Mural_Rgs5Acta2_Cd9.13_3
SN.Mural_Rgs5Acta2_Cbr2.13_4         COVAR   14974    -0.013749    -0.038533    0.0048576      0.99767 SN.Mural_Rgs5Acta2_Cbr2.13_4
SN.Mural_Rgs5Acta2_Fos.13_5          COVAR   14974   -0.0088596     -0.02559    0.0044288      0.97727 SN.Mural_Rgs5Acta2_Fos.13_5
SN.Endothelial_Tip_Dcn_Mgp.1...      COVAR   14974    -0.014802    -0.041883    0.0047578      0.99907 SN.Endothelial_Tip_Dcn_Mgp.14_1
SN.Endothelial_Tip_Dcn_Ifitm...      COVAR   14974    -0.012673    -0.035571    0.0046234      0.99693 SN.Endothelial_Tip_Dcn_Ifitm1.14_2
SN.Endothelial_Tip_Dcn_Alcam...      COVAR   14974   -0.0012893   -0.0038301    0.0032948      0.65221 SN.Endothelial_Tip_Dcn_Alcam.14_3
SN.Neuron_Slc17a6.2_1                COVAR   14974     0.022536     0.062931    0.0079693    0.0023463 SN.Neuron_Slc17a6.2_1
SN.Neuron_Gad1Gad2_Nfib-Satb...      COVAR   14974     0.021266     0.059534     0.007833     0.003319 SN.Neuron_Gad1Gad2_Nfib-Satb1.3_1
SN.Neuron_Slc17a6_Cacna2d1.3...      COVAR   14974     0.027344     0.071978     0.010192    0.0036543 SN.Neuron_Slc17a6_Cacna2d1.3_10
SN.Neuron_Slc17a6_Shox2.3_11         COVAR   14974     0.020597     0.056588    0.0082786      0.00643 SN.Neuron_Slc17a6_Shox2.3_11
