Type_ID,Type,ID,Name,Zscore,Gene,pseudo
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,IGF1,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,AQP4,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,YWHAQ,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,YWHAE,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,SLC41A1,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,KDR,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,CREB1,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,HRAS,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,GAP43,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,CASP8,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,NOD2,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,CTNNB1,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,HSPA8,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,ESR2,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,PRL,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,CSF1R,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,POU5F1,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,STK39,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,CASP9,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,CASP3,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,NGF,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,ITPR1,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,ALDH7A1,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,CAV1,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,HDAC1,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,PDGFRB,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,SMPD1,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,YWHAZ,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,SDHB,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,CASP9,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,CTNNB1,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,CAV1,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,MRC1,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,PDGFRB,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,DPP4,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,CD40,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,VCL,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,ATG13,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,PPIA,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,GAD1,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,TLR3,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,IDE,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,YWHAZ,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,PLA2G6,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,NOD2,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,HSPA4,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,HIP1R,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,BAG3,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,CTNNB1,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,GALC,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,HRAS,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,YWHAZ,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,KCNH2,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,HSPA9,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,CSF1,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,MAPK3,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,CUL3,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,CD28,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,JUN,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,GAD2,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,ATF3,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,ITPR3,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,PLA2G6,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,SMPD1,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,GPX4,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,SOD1,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,IGF2R,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,NFKBIA,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,ATG9A,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,TOMM40,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,YY1,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,STBD1,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,TLR3,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,VAPB,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,CSF1R,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,PECAM1,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,GSK3B,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,NOS2,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,GABARAPL1,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,CASP8,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,ATF4,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,ANXA1,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,SMN1,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,USP8,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,RAB5A,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,SOD2,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,NGFR,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,DNM1,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,CAV1,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,ABL1,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,NFE2L2,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,RAB11A,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,NGFR,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,SOD1,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,DRD3,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,GPER1,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,PACRG,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,ELAVL1,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,GAPDH,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,CASP9,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,CRP,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,SIRT1,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,FBXO7,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,KCNH2,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,CTNNB1,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,PRNP,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,CCK,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,NEFL,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,PLA2G6,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,IREB2,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,IFNB1,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,DICER1,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,IGF2R,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,SOD2,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,CSF2,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,RIPK1,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,FBXW7,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,CD4,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,CTNNB1,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,CASP7,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,ATM,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,FBXW7,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,USP8,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,KCNJ11,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,NF1,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,CSF1R,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,RPS6,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,NEFM,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,PARL,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,VPS35,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,IFNG,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,SNX1,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,KCNJ6,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,SORT1,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,CSF3,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,IL2,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,UCHL1,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,CD44,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,YWHAE,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,PPIA,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,TYROBP,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,JAK2,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,KCNJ11,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,SNAP25,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,CAV1,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,DRD3,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,FOXO1,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,CRHR1,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,USP8,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,GABARAPL1,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,NUCKS1,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,HIP1R,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,USP14,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,CSF3,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,HTR2A,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,HMGB1,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,HSPBP1,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,ADAM10,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,CAV1,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,GAL,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,HSPA4,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,ARG1,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,RB1CC1,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,SNCA,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,YWHAQ,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,NQO1,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,ATM,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,TTR,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,KCNH2,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,ERN1,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,CREB1,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,HSPA8,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,HSPD1,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,LYN,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,HTR2B,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,ADIPOQ,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,UBE2N,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,BAG5,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,YWHAQ,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,GABARAPL1,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,DRD1,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,MAP3K13,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,SNAP25,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,SNCG,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,YWHAZ,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,SOX10,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,HSPD1,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,KCNH2,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,GBA,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,SDHB,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,CREBBP,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,KCNH2,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,KDR,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,SUMO1,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,LYN,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,MAPK9,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,LYN,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,ULK1,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,YWHAZ,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,CAST,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,CSF1,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,PPARG,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,SNCA,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,KCNJ6,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,RAB11A,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,SLC40A1,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,ACE,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,RPTOR,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,KCNJ11,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,GAPDH,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,SIRT7,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,IGF2R,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,ACHE,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,SCARB2,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,NOG,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,IL3,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,PPARGC1A,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,AXIN1,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,YY1,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,GAP43,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,DROSHA,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,CASP1,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,PDE4A,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,SYT11,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,CREBBP,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,GCG,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,ESR2,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,NGFR,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,FAM171A2,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,GPX4,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,NFKBIA,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,SNAP25,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,HSP90AA1,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,HSPA1A,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,SOX9,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,IL4,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,ACTG1,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,CD8A,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,PARL,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,GAPDH,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,CSF2,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,CASP2,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,CCND1,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,PDE4A,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,NFKBIA,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,HTR2B,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,PDGFRB,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,PLK2,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,SNAP25,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,YWHAE,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,DICER1,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,RPS6,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,TYROBP,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,NOS1,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,KIT,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,PRKCA,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,UBE2K,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,RELA,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,SIRT7,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,CTNNB1,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,SOX10,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,HP,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,STK39,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,KDR,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,DNM1,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,SOX9,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,FOXO3,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,ATM,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,SNCA,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,CAV1,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,GATA2,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,SNCA,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,PDGFRB,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,CD4,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,DDRGK1,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,SIRT1,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,PAX6,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,CDC42,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,SMN1,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,ATG9A,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,CD28,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,CASP8,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,SOD1,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,PDGFRB,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,SNX1,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,PPIF,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,HTRA2,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,HSPD1,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,KCNJ6,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,ALDH7A1,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,IGF1,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,SNCG,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,DPP4,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,AXIN1,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,CST3,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,FMR1,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,HSPA1A,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,PTEN,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,USP8,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,CAV1,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,ACTG1,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,CASP9,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,USP24,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,SOD1,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,HSPA8,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,NOS1,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,NOS3,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,CCND1,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,SYT11,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,YWHAZ,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,IGF2,1
